network_node1	network_node2
G381_Cl_12	G399_Cl_8
G381_Cl_12	G434_Cl_2
G381_Cl_12	G439_Cl_13
G381_Cl_12	G442_Cl_4
G381_Cl_12	G446_Cl_8
G381_Cl_12	G463_Cl_3
G381_Cl_12	G528_Cl_6
G381_Cl_12	G657_Cl_8
G381_Cl_12	G693_Cl_19
G381_Cl_12	G700_Cl_2
G381_Cl_12	G712_Cl_19
G381_Cl_12	G764_Cl_2
G381_Cl_13	G382_Cl_14
G381_Cl_13	G383_Cl_2
G381_Cl_13	G399_Cl_8
G381_Cl_13	G404_Cl_6
G381_Cl_13	G414_Cl_8
G381_Cl_13	G434_Cl_2
G381_Cl_13	G439_Cl_13
G381_Cl_13	G442_Cl_4
G381_Cl_13	G446_Cl_8
G381_Cl_13	G463_Cl_3
G381_Cl_13	G499_Cl_13
G381_Cl_13	G500_Cl_12
G381_Cl_13	G530_Cl_7
G381_Cl_13	G568_Cl_7
G381_Cl_13	G687_Cl_11
G381_Cl_13	G700_Cl_2
G381_Cl_13	G764_Cl_2
G381_Cl_14	G382_Cl_7
G381_Cl_14	G399_Cl_8
G381_Cl_14	G439_Cl_13
G381_Cl_14	G442_Cl_4
G381_Cl_14	G446_Cl_8
G381_Cl_14	G463_Cl_3
G381_Cl_14	G657_Cl_12
G381_Cl_14	G700_Cl_2
G381_Cl_14	G750_Cl_11
G381_Cl_14	G764_Cl_2
G381_Cl_14	G768_Cl_10
G382_Cl_2	G383_Cl_8
G382_Cl_2	G395_Cl_2
G382_Cl_2	G398_Cl_8
G382_Cl_2	G404_Cl_6
G382_Cl_2	G406_Cl_4
G382_Cl_2	G414_Cl_8
G382_Cl_2	G463_Cl_3
G382_Cl_2	G495_Cl_7
G382_Cl_2	G500_Cl_12
G382_Cl_2	G518_Cl_5
G382_Cl_2	G519_Cl_14
G382_Cl_2	G551_Cl_11
G382_Cl_2	G605_Cl_13
G382_Cl_2	G610_Cl_14
G382_Cl_2	G653_Cl_8
G382_Cl_2	G674_Cl_11
G382_Cl_2	G693_Cl_15
G382_Cl_2	G700_Cl_2
G382_Cl_2	G702_Cl_11
G382_Cl_2	G756_Cl_4
G382_Cl_2	G758_Cl_13
G382_Cl_2	G764_Cl_2
G382_Cl_2	G768_Cl_8
G382_Cl_6	G463_Cl_3
G382_Cl_6	G764_Cl_2
G382_Cl_7	G399_Cl_8
G382_Cl_7	G434_Cl_2
G382_Cl_7	G439_Cl_13
G382_Cl_7	G442_Cl_4
G382_Cl_7	G446_Cl_8
G382_Cl_7	G463_Cl_3
G382_Cl_7	G657_Cl_8
G382_Cl_7	G687_Cl_8
G382_Cl_7	G700_Cl_2
G382_Cl_7	G712_Cl_19
G382_Cl_7	G764_Cl_2
G382_Cl_7	G768_Cl_10
G382_Cl_11	G384_Cl_8
G382_Cl_11	G395_Cl_2
G382_Cl_11	G398_Cl_8
G382_Cl_11	G401_Cl_12
G382_Cl_11	G406_Cl_4
G382_Cl_11	G409_Cl_3
G382_Cl_11	G455_Cl_10
G382_Cl_11	G463_Cl_3
G382_Cl_11	G495_Cl_7
G382_Cl_11	G500_Cl_12
G382_Cl_11	G518_Cl_5
G382_Cl_11	G519_Cl_14
G382_Cl_11	G551_Cl_11
G382_Cl_11	G578_Cl_3
G382_Cl_11	G604_Cl_6
G382_Cl_11	G611_Cl_6
G382_Cl_11	G653_Cl_8
G382_Cl_11	G671_Cl_5
G382_Cl_11	G674_Cl_11
G382_Cl_11	G683_Cl_6
G382_Cl_11	G687_Cl_4
G382_Cl_11	G700_Cl_2
G382_Cl_11	G702_Cl_11
G382_Cl_11	G756_Cl_4
G382_Cl_11	G768_Cl_8
G382_Cl_12	G434_Cl_2
G382_Cl_12	G439_Cl_13
G382_Cl_12	G442_Cl_4
G382_Cl_12	G463_Cl_3
G382_Cl_12	G588_Cl_15
G382_Cl_12	G620_Cl_13
G382_Cl_12	G671_Cl_12
G382_Cl_12	G750_Cl_11
G382_Cl_12	G752_Cl_8
G382_Cl_12	G764_Cl_2
G382_Cl_14	G386_Cl_13
G382_Cl_14	G434_Cl_2
G382_Cl_14	G439_Cl_13
G382_Cl_14	G442_Cl_4
G382_Cl_14	G446_Cl_8
G382_Cl_14	G463_Cl_3
G382_Cl_14	G500_Cl_12
G382_Cl_14	G530_Cl_7
G382_Cl_14	G568_Cl_7
G382_Cl_14	G678_Cl_10
G382_Cl_14	G687_Cl_11
G382_Cl_14	G700_Cl_2
G382_Cl_14	G764_Cl_2
G382_Cl_16	G383_Cl_4
G382_Cl_16	G384_Cl_8
G382_Cl_16	G393_Cl_4
G382_Cl_16	G393_Cl_7
G382_Cl_16	G398_Cl_8
G382_Cl_16	G409_Cl_3
G382_Cl_16	G422_Cl_7
G382_Cl_16	G423_Cl_4
G382_Cl_16	G425_Cl_5
G382_Cl_16	G433_Cl_13
G382_Cl_16	G495_Cl_7
G382_Cl_16	G500_Cl_12
G382_Cl_16	G506_Cl_6
G382_Cl_16	G508_Cl_10
G382_Cl_16	G509_Cl_2
G382_Cl_16	G510_Cl_4
G382_Cl_16	G513_Cl_11
G382_Cl_16	G520_Cl_5
G382_Cl_16	G525_Cl_2
G382_Cl_16	G550_Cl_5
G382_Cl_16	G551_Cl_5
G382_Cl_16	G558_Cl_15
G382_Cl_16	G560_Cl_10
G382_Cl_16	G561_Cl_11
G382_Cl_16	G578_Cl_3
G382_Cl_16	G588_Cl_15
G382_Cl_16	G599_Cl_10
G382_Cl_16	G604_Cl_6
G382_Cl_16	G611_Cl_6
G382_Cl_16	G612_Cl_8
G382_Cl_16	G621_Cl_8
G382_Cl_16	G626_Cl_2
G382_Cl_16	G632_Cl_6
G382_Cl_16	G653_Cl_8
G382_Cl_16	G655_Cl_13
G382_Cl_16	G674_Cl_11
G382_Cl_16	G678_Cl_6
G382_Cl_16	G679_Cl_3
G382_Cl_16	G683_Cl_6
G382_Cl_16	G686_Cl_3
G382_Cl_16	G688_Cl_12
G382_Cl_16	G696_Cl_8
G382_Cl_16	G698_Cl_5
G382_Cl_16	G702_Cl_11
G382_Cl_16	G710_Cl_8
G383_Cl_2	G399_Cl_8
G383_Cl_2	G404_Cl_6
G383_Cl_2	G434_Cl_2
G383_Cl_2	G439_Cl_13
G383_Cl_2	G442_Cl_4
G383_Cl_2	G446_Cl_8
G383_Cl_2	G463_Cl_3
G383_Cl_2	G499_Cl_13
G383_Cl_2	G500_Cl_12
G383_Cl_2	G530_Cl_7
G383_Cl_2	G568_Cl_7
G383_Cl_2	G700_Cl_2
G383_Cl_2	G764_Cl_2
G383_Cl_3	G431_Cl_9
G383_Cl_3	G439_Cl_13
G383_Cl_3	G442_Cl_4
G383_Cl_3	G463_Cl_3
G383_Cl_3	G551_Cl_10
G383_Cl_3	G764_Cl_2
G383_Cl_4	G384_Cl_8
G383_Cl_4	G386_Cl_3
G383_Cl_4	G388_Cl_6
G383_Cl_4	G391_Cl_2
G383_Cl_4	G393_Cl_4
G383_Cl_4	G395_Cl_5
G383_Cl_4	G396_Cl_5
G383_Cl_4	G397_Cl_4
G383_Cl_4	G398_Cl_8
G383_Cl_4	G401_Cl_12
G383_Cl_4	G420_Cl_6
G383_Cl_4	G422_Cl_7
G383_Cl_4	G423_Cl_4
G383_Cl_4	G425_Cl_5
G383_Cl_4	G428_Cl_10
G383_Cl_4	G433_Cl_2
G383_Cl_4	G433_Cl_6
G383_Cl_4	G434_Cl_12
G383_Cl_4	G435_Cl_3
G383_Cl_4	G439_Cl_12
G383_Cl_4	G440_Cl_3
G383_Cl_4	G442_Cl_10
G383_Cl_4	G442_Cl_14
G383_Cl_4	G444_Cl_6
G383_Cl_4	G448_Cl_8
G383_Cl_4	G485_Cl_7
G383_Cl_4	G486_Cl_7
G383_Cl_4	G495_Cl_6
G383_Cl_4	G500_Cl_12
G383_Cl_4	G503_Cl_5
G383_Cl_4	G506_Cl_2
G383_Cl_4	G506_Cl_6
G383_Cl_4	G508_Cl_10
G383_Cl_4	G509_Cl_2
G383_Cl_4	G510_Cl_4
G383_Cl_4	G513_Cl_9
G383_Cl_4	G513_Cl_11
G383_Cl_4	G516_Cl_4
G383_Cl_4	G517_Cl_9
G383_Cl_4	G518_Cl_2
G383_Cl_4	G518_Cl_3
G383_Cl_4	G518_Cl_7
G383_Cl_4	G520_Cl_5
G383_Cl_4	G522_Cl_2
G383_Cl_4	G522_Cl_3
G383_Cl_4	G523_Cl_3
G383_Cl_4	G525_Cl_2
G383_Cl_4	G540_Cl_2
G383_Cl_4	G543_Cl_5
G383_Cl_4	G544_Cl_4
G383_Cl_4	G544_Cl_9
G383_Cl_4	G550_Cl_5
G383_Cl_4	G551_Cl_5
G383_Cl_4	G558_Cl_15
G383_Cl_4	G560_Cl_10
G383_Cl_4	G561_Cl_11
G383_Cl_4	G578_Cl_3
G383_Cl_4	G582_Cl_4
G383_Cl_4	G583_Cl_5
G383_Cl_4	G584_Cl_3
G383_Cl_4	G586_Cl_11
G383_Cl_4	G597_Cl_2
G383_Cl_4	G599_Cl_10
G383_Cl_4	G602_Cl_10
G383_Cl_4	G604_Cl_6
G383_Cl_4	G610_Cl_10
G383_Cl_4	G611_Cl_6
G383_Cl_4	G612_Cl_8
G383_Cl_4	G618_Cl_3
G383_Cl_4	G621_Cl_8
G383_Cl_4	G626_Cl_2
G383_Cl_4	G632_Cl_6
G383_Cl_4	G653_Cl_8
G383_Cl_4	G655_Cl_3
G383_Cl_4	G655_Cl_13
G383_Cl_4	G659_Cl_7
G383_Cl_4	G660_Cl_10
G383_Cl_4	G667_Cl_2
G383_Cl_4	G669_Cl_8
G383_Cl_4	G670_Cl_3
G383_Cl_4	G672_Cl_4
G383_Cl_4	G674_Cl_11
G383_Cl_4	G679_Cl_3
G383_Cl_4	G683_Cl_6
G383_Cl_4	G686_Cl_3
G383_Cl_4	G687_Cl_6
G383_Cl_4	G688_Cl_12
G383_Cl_4	G691_Cl_5
G383_Cl_4	G696_Cl_8
G383_Cl_4	G702_Cl_11
G383_Cl_4	G710_Cl_8
G383_Cl_4	G752_Cl_10
G383_Cl_4	G753_Cl_3
G383_Cl_4	G755_Cl_2
G383_Cl_4	G762_Cl_2
G383_Cl_4	G762_Cl_8
G383_Cl_8	G385_Cl_3
G383_Cl_8	G385_Cl_9
G383_Cl_8	G386_Cl_2
G383_Cl_8	G395_Cl_2
G383_Cl_8	G397_Cl_2
G383_Cl_8	G398_Cl_3
G383_Cl_8	G398_Cl_8
G383_Cl_8	G400_Cl_8
G383_Cl_8	G403_Cl_4
G383_Cl_8	G404_Cl_6
G383_Cl_8	G406_Cl_4
G383_Cl_8	G414_Cl_8
G383_Cl_8	G431_Cl_8
G383_Cl_8	G434_Cl_5
G383_Cl_8	G439_Cl_13
G383_Cl_8	G446_Cl_8
G383_Cl_8	G450_Cl_2
G383_Cl_8	G456_Cl_3
G383_Cl_8	G463_Cl_3
G383_Cl_8	G495_Cl_7
G383_Cl_8	G499_Cl_13
G383_Cl_8	G500_Cl_12
G383_Cl_8	G511_Cl_6
G383_Cl_8	G518_Cl_5
G383_Cl_8	G519_Cl_14
G383_Cl_8	G530_Cl_2
G383_Cl_8	G551_Cl_11
G383_Cl_8	G552_Cl_6
G383_Cl_8	G552_Cl_11
G383_Cl_8	G553_Cl_2
G383_Cl_8	G554_Cl_10
G383_Cl_8	G605_Cl_13
G383_Cl_8	G610_Cl_14
G383_Cl_8	G631_Cl_3
G383_Cl_8	G653_Cl_8
G383_Cl_8	G657_Cl_2
G383_Cl_8	G662_Cl_11
G383_Cl_8	G674_Cl_11
G383_Cl_8	G680_Cl_3
G383_Cl_8	G687_Cl_10
G383_Cl_8	G693_Cl_15
G383_Cl_8	G695_Cl_11
G383_Cl_8	G696_Cl_7
G383_Cl_8	G697_Cl_5
G383_Cl_8	G697_Cl_10
G383_Cl_8	G700_Cl_2
G383_Cl_8	G702_Cl_11
G383_Cl_8	G756_Cl_4
G383_Cl_8	G758_Cl_13
G383_Cl_8	G764_Cl_2
G383_Cl_8	G768_Cl_8
G383_Cl_9	G455_Cl_10
G383_Cl_9	G463_Cl_3
G383_Cl_9	G500_Cl_12
G383_Cl_9	G687_Cl_10
G383_Cl_9	G697_Cl_10
G383_Cl_9	G764_Cl_2
G383_Cl_9	G765_Cl_10
G384_Cl_2	G386_Cl_10
G384_Cl_2	G398_Cl_8
G384_Cl_2	G406_Cl_4
G384_Cl_2	G455_Cl_10
G384_Cl_2	G463_Cl_3
G384_Cl_2	G495_Cl_7
G384_Cl_2	G500_Cl_12
G384_Cl_2	G518_Cl_5
G384_Cl_2	G519_Cl_14
G384_Cl_2	G551_Cl_11
G384_Cl_2	G604_Cl_6
G384_Cl_2	G610_Cl_14
G384_Cl_2	G653_Cl_8
G384_Cl_2	G674_Cl_11
G384_Cl_2	G697_Cl_3
G384_Cl_2	G700_Cl_2
G384_Cl_2	G702_Cl_11
G384_Cl_2	G756_Cl_4
G384_Cl_2	G764_Cl_2
G384_Cl_2	G768_Cl_8
G384_Cl_8	G385_Cl_2
G384_Cl_8	G395_Cl_2
G384_Cl_8	G398_Cl_8
G384_Cl_8	G401_Cl_12
G384_Cl_8	G406_Cl_4
G384_Cl_8	G408_Cl_4
G384_Cl_8	G409_Cl_3
G384_Cl_8	G422_Cl_7
G384_Cl_8	G425_Cl_5
G384_Cl_8	G427_Cl_5
G384_Cl_8	G428_Cl_10
G384_Cl_8	G439_Cl_10
G384_Cl_8	G440_Cl_8
G384_Cl_8	G455_Cl_10
G384_Cl_8	G463_Cl_3
G384_Cl_8	G495_Cl_7
G384_Cl_8	G500_Cl_12
G384_Cl_8	G507_Cl_2
G384_Cl_8	G513_Cl_2
G384_Cl_8	G515_Cl_2
G384_Cl_8	G518_Cl_5
G384_Cl_8	G519_Cl_14
G384_Cl_8	G550_Cl_5
G384_Cl_8	G551_Cl_5
G384_Cl_8	G552_Cl_4
G384_Cl_8	G555_Cl_3
G384_Cl_8	G560_Cl_10
G384_Cl_8	G561_Cl_11
G384_Cl_8	G578_Cl_3
G384_Cl_8	G586_Cl_6
G384_Cl_8	G599_Cl_10
G384_Cl_8	G604_Cl_6
G384_Cl_8	G610_Cl_6
G384_Cl_8	G611_Cl_6
G384_Cl_8	G621_Cl_8
G384_Cl_8	G627_Cl_7
G384_Cl_8	G632_Cl_6
G384_Cl_8	G634_Cl_3
G384_Cl_8	G653_Cl_8
G384_Cl_8	G657_Cl_7
G384_Cl_8	G666_Cl_8
G384_Cl_8	G671_Cl_5
G384_Cl_8	G674_Cl_11
G384_Cl_8	G679_Cl_3
G384_Cl_8	G683_Cl_6
G384_Cl_8	G684_Cl_4
G384_Cl_8	G687_Cl_4
G384_Cl_8	G697_Cl_3
G384_Cl_8	G698_Cl_5
G384_Cl_8	G700_Cl_2
G384_Cl_8	G702_Cl_11
G384_Cl_8	G710_Cl_8
G384_Cl_8	G768_Cl_8
G385_Cl_2	G386_Cl_10
G385_Cl_2	G398_Cl_8
G385_Cl_2	G401_Cl_12
G385_Cl_2	G406_Cl_4
G385_Cl_2	G409_Cl_3
G385_Cl_2	G455_Cl_10
G385_Cl_2	G463_Cl_3
G385_Cl_2	G500_Cl_12
G385_Cl_2	G518_Cl_5
G385_Cl_2	G550_Cl_5
G385_Cl_2	G551_Cl_5
G385_Cl_2	G552_Cl_4
G385_Cl_2	G555_Cl_3
G385_Cl_2	G578_Cl_3
G385_Cl_2	G604_Cl_6
G385_Cl_2	G610_Cl_10
G385_Cl_2	G611_Cl_6
G385_Cl_2	G632_Cl_6
G385_Cl_2	G653_Cl_8
G385_Cl_2	G657_Cl_7
G385_Cl_2	G666_Cl_8
G385_Cl_2	G674_Cl_11
G385_Cl_2	G683_Cl_6
G385_Cl_2	G697_Cl_3
G385_Cl_2	G702_Cl_11
G385_Cl_2	G768_Cl_8
G385_Cl_3	G404_Cl_6
G385_Cl_3	G414_Cl_8
G385_Cl_3	G431_Cl_8
G385_Cl_3	G439_Cl_13
G385_Cl_3	G446_Cl_8
G385_Cl_3	G463_Cl_3
G385_Cl_3	G495_Cl_7
G385_Cl_3	G500_Cl_12
G385_Cl_3	G519_Cl_14
G385_Cl_3	G551_Cl_11
G385_Cl_3	G605_Cl_13
G385_Cl_3	G610_Cl_14
G385_Cl_3	G700_Cl_2
G385_Cl_3	G756_Cl_4
G385_Cl_3	G758_Cl_13
G385_Cl_3	G764_Cl_2
G385_Cl_8	G386_Cl_13
G385_Cl_8	G434_Cl_2
G385_Cl_8	G439_Cl_13
G385_Cl_8	G442_Cl_4
G385_Cl_8	G446_Cl_8
G385_Cl_8	G463_Cl_3
G385_Cl_8	G500_Cl_12
G385_Cl_8	G678_Cl_10
G385_Cl_8	G700_Cl_2
G385_Cl_8	G764_Cl_2
G385_Cl_9	G395_Cl_2
G385_Cl_9	G397_Cl_2
G385_Cl_9	G404_Cl_6
G385_Cl_9	G414_Cl_8
G385_Cl_9	G439_Cl_13
G385_Cl_9	G442_Cl_4
G385_Cl_9	G446_Cl_8
G385_Cl_9	G463_Cl_3
G385_Cl_9	G495_Cl_7
G385_Cl_9	G499_Cl_13
G385_Cl_9	G500_Cl_12
G385_Cl_9	G507_Cl_9
G385_Cl_9	G511_Cl_6
G385_Cl_9	G519_Cl_14
G385_Cl_9	G605_Cl_13
G385_Cl_9	G700_Cl_2
G385_Cl_9	G756_Cl_4
G385_Cl_9	G758_Cl_13
G385_Cl_9	G764_Cl_2
G386_Cl_2	G398_Cl_8
G386_Cl_2	G404_Cl_6
G386_Cl_2	G406_Cl_4
G386_Cl_2	G414_Cl_8
G386_Cl_2	G455_Cl_10
G386_Cl_2	G463_Cl_3
G386_Cl_2	G495_Cl_7
G386_Cl_2	G500_Cl_12
G386_Cl_2	G518_Cl_5
G386_Cl_2	G519_Cl_14
G386_Cl_2	G551_Cl_11
G386_Cl_2	G605_Cl_13
G386_Cl_2	G610_Cl_14
G386_Cl_2	G653_Cl_8
G386_Cl_2	G674_Cl_11
G386_Cl_2	G687_Cl_10
G386_Cl_2	G693_Cl_15
G386_Cl_2	G700_Cl_2
G386_Cl_2	G702_Cl_11
G386_Cl_2	G756_Cl_4
G386_Cl_2	G758_Cl_13
G386_Cl_2	G764_Cl_2
G386_Cl_2	G768_Cl_8
G386_Cl_3	G398_Cl_8
G386_Cl_3	G401_Cl_12
G386_Cl_3	G409_Cl_3
G386_Cl_3	G420_Cl_6
G386_Cl_3	G422_Cl_7
G386_Cl_3	G425_Cl_5
G386_Cl_3	G435_Cl_3
G386_Cl_3	G442_Cl_14
G386_Cl_3	G455_Cl_10
G386_Cl_3	G485_Cl_7
G386_Cl_3	G500_Cl_12
G386_Cl_3	G509_Cl_2
G386_Cl_3	G513_Cl_11
G386_Cl_3	G550_Cl_5
G386_Cl_3	G551_Cl_5
G386_Cl_3	G552_Cl_4
G386_Cl_3	G558_Cl_15
G386_Cl_3	G560_Cl_10
G386_Cl_3	G561_Cl_11
G386_Cl_3	G578_Cl_3
G386_Cl_3	G604_Cl_6
G386_Cl_3	G610_Cl_10
G386_Cl_3	G611_Cl_6
G386_Cl_3	G612_Cl_8
G386_Cl_3	G632_Cl_6
G386_Cl_3	G653_Cl_8
G386_Cl_3	G655_Cl_13
G386_Cl_3	G666_Cl_8
G386_Cl_3	G669_Cl_8
G386_Cl_3	G674_Cl_11
G386_Cl_3	G679_Cl_3
G386_Cl_3	G680_Cl_7
G386_Cl_3	G683_Cl_6
G386_Cl_3	G687_Cl_6
G386_Cl_3	G696_Cl_8
G386_Cl_3	G698_Cl_5
G386_Cl_3	G702_Cl_11
G386_Cl_3	G710_Cl_8
G386_Cl_3	G752_Cl_10
G386_Cl_3	G753_Cl_3
G386_Cl_5	G404_Cl_6
G386_Cl_5	G414_Cl_8
G386_Cl_5	G439_Cl_13
G386_Cl_5	G446_Cl_8
G386_Cl_5	G463_Cl_3
G386_Cl_5	G500_Cl_12
G386_Cl_5	G678_Cl_10
G386_Cl_5	G700_Cl_2
G386_Cl_5	G756_Cl_4
G386_Cl_5	G764_Cl_2
G386_Cl_10	G398_Cl_8
G386_Cl_10	G401_Cl_12
G386_Cl_10	G406_Cl_4
G386_Cl_10	G408_Cl_7
G386_Cl_10	G414_Cl_4
G386_Cl_10	G428_Cl_11
G386_Cl_10	G435_Cl_10
G386_Cl_10	G453_Cl_4
G386_Cl_10	G453_Cl_6
G386_Cl_10	G455_Cl_10
G386_Cl_10	G463_Cl_3
G386_Cl_10	G500_Cl_12
G386_Cl_10	G518_Cl_5
G386_Cl_10	G539_Cl_5
G386_Cl_10	G552_Cl_4
G386_Cl_10	G554_Cl_3
G386_Cl_10	G557_Cl_18
G386_Cl_10	G558_Cl_22
G386_Cl_10	G578_Cl_3
G386_Cl_10	G582_Cl_8
G386_Cl_10	G597_Cl_9
G386_Cl_10	G603_Cl_10
G386_Cl_10	G604_Cl_6
G386_Cl_10	G605_Cl_5
G386_Cl_10	G610_Cl_10
G386_Cl_10	G611_Cl_6
G386_Cl_10	G612_Cl_7
G386_Cl_10	G653_Cl_8
G386_Cl_10	G666_Cl_8
G386_Cl_10	G673_Cl_9
G386_Cl_10	G674_Cl_11
G386_Cl_10	G680_Cl_7
G386_Cl_10	G683_Cl_6
G386_Cl_10	G684_Cl_4
G386_Cl_10	G694_Cl_15
G386_Cl_10	G697_Cl_3
G386_Cl_10	G697_Cl_10
G386_Cl_10	G698_Cl_5
G386_Cl_10	G700_Cl_2
G386_Cl_10	G702_Cl_11
G386_Cl_10	G703_Cl_9
G386_Cl_10	G709_Cl_8
G386_Cl_10	G756_Cl_4
G386_Cl_10	G758_Cl_5
G386_Cl_10	G765_Cl_10
G386_Cl_10	G768_Cl_8
G386_Cl_13	G434_Cl_2
G386_Cl_13	G439_Cl_13
G386_Cl_13	G442_Cl_4
G386_Cl_13	G446_Cl_8
G386_Cl_13	G463_Cl_3
G386_Cl_13	G500_Cl_12
G386_Cl_13	G530_Cl_7
G386_Cl_13	G678_Cl_10
G386_Cl_13	G700_Cl_2
G386_Cl_13	G764_Cl_2
G386_Cl_18	G439_Cl_13
G386_Cl_18	G463_Cl_3
G386_Cl_18	G500_Cl_12
G386_Cl_18	G697_Cl_10
G386_Cl_18	G700_Cl_2
G386_Cl_18	G764_Cl_2
G387_Cl_3	G388_Cl_6
G387_Cl_3	G389_Cl_2
G387_Cl_3	G432_Cl_9
G387_Cl_3	G433_Cl_6
G387_Cl_3	G569_Cl_10
G387_Cl_3	G578_Cl_3
G387_Cl_3	G604_Cl_6
G387_Cl_3	G612_Cl_8
G387_Cl_3	G688_Cl_11
G387_Cl_3	G691_Cl_5
G387_Cl_4	G463_Cl_3
G387_Cl_4	G578_Cl_3
G387_Cl_4	G604_Cl_6
G387_Cl_8	G388_Cl_6
G387_Cl_8	G578_Cl_3
G387_Cl_8	G604_Cl_6
G387_Cl_8	G612_Cl_8
G387_Cl_9	G463_Cl_3
G387_Cl_10	G388_Cl_2
G387_Cl_10	G389_Cl_3
G387_Cl_10	G590_Cl_2
G387_Cl_11	G388_Cl_6
G387_Cl_11	G432_Cl_9
G387_Cl_11	G436_Cl_6
G387_Cl_11	G578_Cl_3
G387_Cl_11	G612_Cl_8
G387_Cl_11	G658_Cl_13
G388_Cl_2	G389_Cl_3
G388_Cl_3	G389_Cl_5
G388_Cl_3	G433_Cl_13
G388_Cl_3	G578_Cl_3
G388_Cl_3	G604_Cl_6
G388_Cl_4	G389_Cl_5
G388_Cl_4	G578_Cl_3
G388_Cl_4	G604_Cl_6
G388_Cl_4	G612_Cl_8
G388_Cl_4	G653_Cl_8
G388_Cl_6	G389_Cl_2
G388_Cl_6	G390_Cl_4
G388_Cl_6	G390_Cl_7
G388_Cl_6	G393_Cl_4
G388_Cl_6	G395_Cl_5
G388_Cl_6	G396_Cl_5
G388_Cl_6	G397_Cl_4
G388_Cl_6	G417_Cl_2
G388_Cl_6	G423_Cl_4
G388_Cl_6	G423_Cl_7
G388_Cl_6	G423_Cl_12
G388_Cl_6	G423_Cl_15
G388_Cl_6	G425_Cl_5
G388_Cl_6	G427_Cl_7
G388_Cl_6	G428_Cl_5
G388_Cl_6	G429_Cl_9
G388_Cl_6	G430_Cl_5
G388_Cl_6	G431_Cl_10
G388_Cl_6	G432_Cl_2
G388_Cl_6	G432_Cl_9
G388_Cl_6	G433_Cl_2
G388_Cl_6	G433_Cl_6
G388_Cl_6	G433_Cl_9
G388_Cl_6	G434_Cl_7
G388_Cl_6	G434_Cl_9
G388_Cl_6	G434_Cl_12
G388_Cl_6	G435_Cl_3
G388_Cl_6	G435_Cl_11
G388_Cl_6	G436_Cl_3
G388_Cl_6	G436_Cl_6
G388_Cl_6	G437_Cl_3
G388_Cl_6	G438_Cl_2
G388_Cl_6	G438_Cl_9
G388_Cl_6	G439_Cl_7
G388_Cl_6	G439_Cl_9
G388_Cl_6	G439_Cl_12
G388_Cl_6	G440_Cl_3
G388_Cl_6	G440_Cl_9
G388_Cl_6	G441_Cl_9
G388_Cl_6	G442_Cl_10
G388_Cl_6	G442_Cl_14
G388_Cl_6	G443_Cl_5
G388_Cl_6	G444_Cl_6
G388_Cl_6	G445_Cl_7
G388_Cl_6	G446_Cl_7
G388_Cl_6	G447_Cl_5
G388_Cl_6	G448_Cl_8
G388_Cl_6	G459_Cl_3
G388_Cl_6	G461_Cl_3
G388_Cl_6	G461_Cl_4
G388_Cl_6	G461_Cl_5
G388_Cl_6	G462_Cl_5
G388_Cl_6	G463_Cl_6
G388_Cl_6	G464_Cl_3
G388_Cl_6	G465_Cl_4
G388_Cl_6	G466_Cl_5
G388_Cl_6	G469_Cl_2
G388_Cl_6	G469_Cl_5
G388_Cl_6	G470_Cl_3
G388_Cl_6	G470_Cl_4
G388_Cl_6	G470_Cl_5
G388_Cl_6	G470_Cl_6
G388_Cl_6	G472_Cl_2
G388_Cl_6	G472_Cl_3
G388_Cl_6	G473_Cl_2
G388_Cl_6	G474_Cl_5
G388_Cl_6	G474_Cl_6
G388_Cl_6	G474_Cl_8
G388_Cl_6	G475_Cl_4
G388_Cl_6	G475_Cl_6
G388_Cl_6	G476_Cl_5
G388_Cl_6	G476_Cl_6
G388_Cl_6	G477_Cl_4
G388_Cl_6	G478_Cl_6
G388_Cl_6	G478_Cl_9
G388_Cl_6	G479_Cl_6
G388_Cl_6	G479_Cl_8
G388_Cl_6	G480_Cl_3
G388_Cl_6	G480_Cl_5
G388_Cl_6	G480_Cl_6
G388_Cl_6	G481_Cl_5
G388_Cl_6	G482_Cl_5
G388_Cl_6	G482_Cl_6
G388_Cl_6	G482_Cl_7
G388_Cl_6	G483_Cl_2
G388_Cl_6	G483_Cl_6
G388_Cl_6	G483_Cl_7
G388_Cl_6	G484_Cl_4
G388_Cl_6	G484_Cl_6
G388_Cl_6	G485_Cl_5
G388_Cl_6	G485_Cl_7
G388_Cl_6	G486_Cl_6
G388_Cl_6	G486_Cl_7
G388_Cl_6	G487_Cl_5
G388_Cl_6	G487_Cl_6
G388_Cl_6	G488_Cl_5
G388_Cl_6	G488_Cl_6
G388_Cl_6	G488_Cl_8
G388_Cl_6	G489_Cl_5
G388_Cl_6	G489_Cl_7
G388_Cl_6	G490_Cl_5
G388_Cl_6	G491_Cl_5
G388_Cl_6	G492_Cl_6
G388_Cl_6	G493_Cl_8
G388_Cl_6	G493_Cl_11
G388_Cl_6	G494_Cl_5
G388_Cl_6	G494_Cl_6
G388_Cl_6	G494_Cl_7
G388_Cl_6	G495_Cl_5
G388_Cl_6	G495_Cl_6
G388_Cl_6	G496_Cl_3
G388_Cl_6	G496_Cl_5
G388_Cl_6	G497_Cl_4
G388_Cl_6	G497_Cl_8
G388_Cl_6	G498_Cl_3
G388_Cl_6	G498_Cl_6
G388_Cl_6	G502_Cl_3
G388_Cl_6	G502_Cl_4
